offensive,text
0,"['odata', 'luat', 'vaccinul', 'controlul', 'sistemului', 'absolut', 'individual', 'interior', 'exterior', 'irevocabil', 'graba', 'vaccinare', 'operation', 'warp', 'speedvine', 'motivul', 'cresterii', 'numarului', 'cazurilor', 'motivul', 'autorul', 'vaccinului', 'cazut', 'stie', 'decat', 'putin', 'timppentru', 'informatii', 'vizitati', 'canalul', 'youtube', 'anthony', 'patch', 'precum', 'siteul', 'acestuia', 'puteti', 'primi', 'pdf', 'gratuit', 'detaliaza', 'exact', 'vaccinuri', 'numarul', 'fiarei', 'structura', 'conceptele', 'stiintifice', 'spatele', 'vaccinuluicare', 'extrem', 'sofisticat', 'avansat', 'precum', 'efectele', 'vaccin', 'dvs']"
1,"['mulumit', 'manon', 'mare', 'eap', 'recomand']"
1,"['buna', 'pt', 'cacat']"
1,"['dup', 'luni', 'utilizare', 'sczut', 'cafele', 'stricat', 'apareau', 'erori', 'genul', 'push', 'milk', 'frother', 'dei', 'mpins', 'erori', 'funcionare', 'etc', 'depanero', 'refuza', 'l', 'repare', 'romnia']"
1,"['dude', 'dai', 'lei', 'ochelari', 'vr', 'bani', 'placa', 'video', 'get', 'your', 'shit', 'straight']"
0,"['pune', 'praf', 'copt', 'loc', 'drojdie']"
0,"['bravo', 'curajasta', 'esti']"
1,"['produs', 'cacat', 'magazin', 'hoti']"
0,"['reclama', 'parcursul', 'ore', 'respect']"
1,"['habar', 'spui', 'draq', 'satelitii', 'fire', 'micutule', 'hahahahaha', 'probabil', 'mananci', 'wireless', 'uitat', 'ascultai', 'muzica', 'maiak']"
1,"['declarat', 'doa', 'damage', 'on', 'arrival', 'citez', 'ok', 'defapt', 'identic', 'problema', 'inchipuita', 'descoperit', 'problema', 'backlight', 'bleeding', 'tea', 'batut', 'dumnezeu']"
1,"['catrastrofa', 'luati', 'trimete', 'bauturi', 'arata', 'trimet', 'jumate', 'pret', 'hoti']"
1,"['puna', 'dracu', 'pocnesti', 'degete', 'iei', 'manusa', 'omori', 'miliarde', 'jumate', 'oameni', 'dati', 'seama', 'pocnesti']"
1,"['plac', 'lingaule']"
0,"['ani', 'hotieruninadistrugeredepopulare']"
0,"['pacat', 'oras', 'promitator']"
0,"['dorm', 'deloc', 'an']"
1,"['frate', 'aproape', 'conteaza', 'castile', 'scrisul', 'tau', 'replica', 'feic', 'vina', 'replica', 'invatatoare', 'feic']"
0,"['omul', 'dreptate']"
0,"['adrian', 'perfecta', 'dreptate']"
1,"['hai', 'sictir', 'mil', 'aprobati', 'bag', 'emagul', 'spam', 'pierdere', 'papagalilor', 'adevarul', 'mil']"
1,"['poti', 'returna', 'produs', 'folosit', 'crezi', 'scoasa', 'cerneala', 'rezervoare', 'poti', 'vinde', 'imprimanta', 'nounouta', 'ganditi', 'aberati']"
1,"['naiba', 'incarci', 'bateria', 'doua', 'h', 'scos', 'incarcat', 'h', 'min', 'sot', 'min', 'convorbiri', 'baterie', 'vorbiti', 'prostii', 'langa', 'faptul', 'stiti', 'scrieti']"
1,"['leu', 'mare', 'esti', 'incopetent', 'decat']"
0,['muzica']
0,"['how', 'you']"
0,"['doamna', 'tara', 'total', 'dinafara', 'subiectul', 'discutat', 'emisiune']"
1,"['esti', 'film', 'gsit', 'telefonul', 'strad', 'procesorul', 'qualcomm', 'octacore', 'sony', 'xperia', 'n', 'vzut', 'procesoarele', 'apar', 'generatii', 'aproape', 'anual', 'comentariu', 'rutcios', 'fr', 'olegtur', 'realitatea']"
1,"['dobitoc', 'faci', 'cozonac', 'maioneza', 'amarata', 'icre', 'merge']"
1,"['produs', 'inferior', 'calitativ', 'merita', 'atentie', 'rugineste', 'folosit', 'normalorientativa', 'produs', 'produs', 'spus', 'modul', 'placut', 'jeg']"
0,"['visat', 'poveste', 'noaptea', 'viitoare', 'visat', 'continuarea']"
1,"['vaccinat', 'prostu', 'apa']"
0,['chilotii']
0,"['jamaila', 'scrie', 'youtube', 'howtobasic', 'acolo', 'canal', 'youtube', 'mancare', 'adevarata']"
0,"['woooowwwca', 'privire', 'ansamblu', 'drumul', 'l', 'bundar', 'multumim', 'dedicare', 'dragi', 'recorderisunt', 'sigur', 'oameni', 'inteless', 'trebuie', 'luptam', 'facem', 'sta', 'putere', 'tara', 'noastra', 'bine']"
1,"['fut', 'pa', 'mata', 'oare']"
0,"['sincer', 'spun', 'ore', 'putindaca', 'ore', 'mas', 'uitat', 'elbravo', 'respect', 'echipei', 'recorder']"
1,"['idiotule', 'pt', 'placa', 'baza', 'pa', 'cpu', 'sterge', 'review']"
1,"['zic', 'dreptate', 'giarca', 'sergiu', 'cunosc', 'lume', 'plange', 'apple', 'lei', 'caruta', 'bani', 'prob', 'semnalul', 'timp', 'aude', 'bine', 'elapple', 'vb', 'prost', 'rostgalaxy', 's', 'bata', 'cur', 'prob']"
1,"['prietene', 'punctul', 'me', 'vedere', 'esti', 'idiot', 'exista', 'casti', 'auda', 'firul', 'freaca', 'deoarece', 'firul', 'intra', 'casca', 'logic', 'asurzesti', 'esti', 'inapt', 'sti', 'reglezi', 'intelegi', 'an', 'multumit', 'enorm', 'tare', 'calitatea', 'produsului', 'sunet', 'normal', 'indoaie', 'fir', 'prietene', 'pretul', 'vei', 'gasi', 'casti', 'bune']"
1,"['rahat', 'scump', 'xl', 'mcar', 'preul', 'sta']"
0,"['coruptia', 'nepotismul', 'plecat', 'ntorc', 'vad', 'dragi']"
1,"['joc', 'cacat']"
0,"['fac', 'proiect', 'nouun', 'filmulet', 'minute', 'momente', 'scurte', 'secunde', 'filmate', 'fpsuri', 'setez', 'inceputul', 'programului', 'fpsuriiar', 'segvente', 'fpsuriaste', 'automat', 'slow', 'motion']"
0,"['scurt', 'jos', 'comunismul', 'neau', 'condus', 'comunistii', 'forma']"
1,"['visezi', 'iphone', 'x', 'cai', 'verzi', 'pereti', 'visezi']"
0,"['place', 'paralizie', 'somn', 'intru', 'vreau', 'vis', 'lucid']"
0,"['sunteti', 'minunati', 'lam', 'urmarit', 'mare', 'interes', 'reportaj', 'exceptie', 'sincere', 'felicitari']"
1,"['norocos', 'lam', 'returnat', 'doua', 'produs', 'furnizat', 'ars', 'pornea', 'scurt', 'mare', 'eap']"
0,"['super', 'documentar', 'bravo', 'recorder']"
1,"['dragi', 'oameni', 'luati', 'scriu', 'uni', 'incompetenti', 'functioneaza', 'perfect', 'sistem', 'operare', 'android', 'kali', 'chomium', 'windows', 'inclusiv', 'bun', 'antena', 'treaba', 'excelenta', 'mareste', 'semnalul', 'folosesc', 'antene', 'identice', 'timp', 'kali', 'linux', 'teste', 'penetrare', 'retele', 'genial', 'cred', 'iau', 'rezerva']"
0,"['trecut', 'fain']"
0,"['cate', 'gogosi', 'iesit', 'total']"
0,"['hristos', 'inviat']"
1,"['vorbesti', 'scrii', 'mirare', 'service', 'teau', 'trimis', 'plimbare']"
1,"['jaf', 'telefon']"
1,"['produce', 'asemenea', 'mizerie']"
1,"['resell', 'emag', 'lmao', 'duci', 'dracu']"
1,"['tiai', 'cumparat', 'idiotule', 'informeazate', 'intai', 'scrie']"
1,"['cacat', 'oribil', 'scarbos', 'pisat', 'telefon']"
1,"['buna', 'ziua', 'telefon', 'valabil', 'luni', 'poti', 'spui', 'super', 'cumperi', 'emag', 'rusineeee']"
1,"['enache', 'nicolae', 'esti', 'varz', 'b', 'omule', 'boxe', 'portabile', 'b', 'nene', 'compari', 'boxe', 'w', 'eti', 'praf']"
0,"['trebui', 'an', 'faca', 'documentar', 'basescuasa']"
0,"['invatat', 'ramane', 'nefolositor', 'pieptu', 'rata', 'aruncat', 'varza']"
0,"['puteti', 'recomanda', 'subiect', 'multumesc']"
1,"['frailor', 'apasat', 'butoanele', 'tiu', 'drk', 'acum', 'vb', 'chinez']"
0,"['spitalul', 'pripyat']"
1,"['intrat', 'posesia', 'scari', 'aproape', 'saptamana', 'timp', 'stat', 'curier', 'probabil', 'nevoie', 'pare', 'rezistenta', 'asamblata', 'spatele', 'blocului', 'intrucat', 'puncte', 'sprijin', 'ating', 'solul', 'lea', 'incapataneaza', 'ramana', 'aer', 'aproximativ', 'cm', 'luat', 'legatura', 'sd', 'grup', 'distribuitorul', 'acestor', 'minunatii', 'desteptul', 'pamantului', 'mia', 'inteles', 'habar', 'montez', 'jucaria', 'stie']"
0,"['ironia', 'soartei']"
1,"['parametrii', 'standard', 'european', 'intreb', 'intelegi', 'vrei', 'dute', 'google', 'deeaia', 'tastatura', 'maini', 'monitor', 'intreaba', 'google', 'gura', 'n', 'mura']"
1,"['petrecere', 'aveau', 'teste', 'covide', 'facutedar', 'stirile', 'stiricei', 'cred', 'tristi']"
1,"['luam', 'banii', 'fraieri', 'intereseaza', 'parerea']"
1,"['pcate', 'iuie', 'pornit', 'deranjant', 'exact', 'nar', 'cumprat', 'mpreun', 'modelul', 'lm', 'scoate', 'sunet', 'pcate', 'emag', 'accepta', 'retur', 'becuri', 'desigilate', 'eap']"
0,"['ok', 'cutitul', 'bun', 'varza', 'tare', 'ceapa', 'sare', 'mana']"
1,"['mananci', 'cacat', 'scuzami', 'expresia', 'patania', 'denota', 'calitatea', 'anvelopelor']"
0,"['lam', 'vazut', 'jimmy']"
0,"['schade', 'aberverstehe', 'gar', 'nichts', 'rezept', 'auf', 'deutsch']"
1,"['mincinosi', 'hoti', 'monitorizeaza', 'tensiunea', 'hotilor', 'banditilor', 'sunteti', 'kkt', 'produsul']"
0,['nai']
0,"['documentar', 'splendid']"
0,"['fa', 'episod', 'the', 'rake']"
0,"['ntrebam', 'dc', 'exista', 'reactoare', 'atomice', 'folosi', 'nar', 'existat', 'sar', 'ntamplat', 'periculos', 'mediu', 'umanitate', 'zic']"
0,"['multumesc', 'data']"
0,"['bazinul', 'regaseste', 'pubg', 'zona', 'scoala']"
1,"['smart', 'aspiratorul', 'defectat', 'minute', 'lam', 'retrimis', 'nesimtita', 'firma', 'qmobili', 'lam', 'reprimit', 'parte', 'disfunctionalitati', 'remediate', 'bateriile', 'telecomanda', 'inlocuite', 'expirate', 'carpulita', 'rezerva', 'bazinetul', 'apa', 'inlocuita', 'eacu', 'folosita', 'cuvinte', 'oameni', 'josnici', 'feritiva']"
1,"['adrian', 'niculescu', 'trebuia', 'obosesti', 'mizeriile', 'esti', 'nivele', 'respect']"
1,"['pisat', 'basit']"
0,"['vacaroiu', 'injurat', 'perioada', 'duceam', 'manifestarile']"
1,"['mananci', 'caca', 'teai', 'murdarit', 'bot', 'telefon', 'exceptional', 'desigur', 'banii', 'astia', 'obtine', 'ult', 'ieftin', 'garantie']"
1,"['emag', 'cati', 'clienti', 'retarzi', 'adunat', 'explicatii', 'tutei', 'sasi', 'descarce', 'factura', 'dc', 'suparare', 'ceasul', 'lati', 'folosit', 'contorizarea', 'persistentei', 'original']"
0,"['trecut', 'eulam', 'vazut', 'dinca']"
1,"['produsul', 'ajuns', 'piesa', 'lipsa', 'bara', 'sustinere', 'plasticul', 'lovita', 'turtita', 'urme', 'rugina', 'vopseaua', 'sarita', 'evident', 'erau', 'urme', 'tarana', 'pamant', 'surubul', 'baterii', 'ruginit', 'facut', 'varza', 'cuvinte', 'cred', 'tinut', 'aruncat', 'stie', 'mam', 'nimerit', 'cumpar', 'zic', 'rahat', 'poti', 'trimiti', 'produs', 'starea', 'tin', 'cred', 'intentionat', 'retur', 'fraieru', 'banii', 'primi', 'cash', 'obligat', 'trec', 'cont', 'fisa', 'retur', 'achitat', 'cash', 'calitate', 'plasticele', 'arata', 'destul', 'prost', 'banii', 'astia', 'citit', 'scump', 'plasticul', 'per', 'total', 'recomand', 'comandati', 'firma', 'webspring', 'mam', 'ales', 'timp', 'pierdut', 'produs', 'desfacut', 'copilului', 'bagat', 'loc', 'iara', 'rahat']"
0,"['bun', 'vaccinul', 'fortai', 'lucrurile', 'spuneai']"
0,"['generatia', 'cheia', 'gat', 'pionierii', 'ieri', 'inginerii', 'azi', 'europei', 'pensionarii', 'maine', 'plimba', 'brat', 'emancipata', 'calea', 'victoriei']"
0,"['inteleg', 'facut', 'dorian', 'discutia']"
0,"['dai', 'dacia', 'please']"
1,"['cacat', 'mincinosi', 'specifica', 'aparat', 'insecte', 'fapt', 'mia', 'pus', 'batetie', 'externa', 'valoarea', 'lei', 'recomand', 'is', 'mincinosi']"
0,"['felicitari', 'material']"
0,"['jamilia', 'trebuie', 'unt', 'neaparat']"
1,"['pacalici', 'pupaza']"
1,"['esti', 'gica', 'contra']"
1,"['porci', 'emag', 'preturile', 'ingrozitori', 'nesimtiti', 'scumpi', 'produs', 'site', 'ron']"
0,"['duci', 'singur', 'noaptea', 'cernobl', 'vei', 'muli', 'ore']"
0,"['cernobal', 'baze', 'subterane', 'militare', 'ceausescu', 'sutele', 'elicoptere', 'pamant', 'creat', 'diversiune', 'poata', 'narma', 'bine', 'obiect']"
1,"['cacao', 'recomand']"
1,"['sall', 'drq', 'asemena', 'probleme', 'incercat', 'repari']"
0,"['fati', 'creier']"
1,"['bun', 'emag', 'raspudeti', 'rewiewuri', 'plm']"
1,"['prietene', 'valentinmarian', 'rand', 'faptul', 'max', 'drain', 'charge', 'pump', 'intra', 'limitare', 'controller', 'rand', 'crezul', 'biserica']"
0,"['sangele', 'isus', 'sperie', 'infioara', 'fuge']"
0,"['numi', 'amintesc', 'stat', 'lipit', 'ore', 'ecranului', 'urmarind', 'productie', 'mancare', 'mia', 'trebuit', 'spune', 'documentar', 'felicitari', 'echipei', 'munca', 'titanica', 'spatele', 'produs']"
0,"['super', 'bravo']"
1,"['hoi', 'nite', 'tepari', 'acum', 'saptamani', 'pretul', 'acuma', 'saptamani', 'redus', 'cicade', 'mii', 'cativa', 'lei', 'acuma', 'redusa', 'reduceri', 'emag', 'adevarata']"
1,"['neseriosi', 'emag', 'ptr', 'anunta', 'stoc', 'firma', 'colaboratoare', 'stau', 'zile', 'sunat', 'spuna', 'stoc', 'varza', 'sunteti']"
1,"['sunteti', 'dusi', 'pluta', 'telefonul', 'romani', 'nebuni']"
1,"['ccat', 'dup', 'stoarcere', 'miroase', 'ars']"
0,"['conflictul', 'targu', 'mures', 'minoritatea', 'maghiara', 'udmr']"
1,"['aveti', 'laptop', 'hp', 's', 'comandati', 'cooler', 'descriere', 'precizeaza', 'laptop', 'hp', 's', 'inteligentii', 'mentor', 'trimit', 'macar', 'bunul', 'simt', 'sami', 'raspunda', 'sesizarea', 'facuta']"
1,['naiba']
1,"['dispariii', 'gainarule']"
0,"['ultimele', 'minute', 'miau', 'rupt', 'sufletul']"
1,"['aprinde', 'scrie', 'toshiba']"
1,"['cacao', 'spun', 'fiind', 'indulgent']"
1,"['vai', 'bine', 'cumpara', 'samsung', 'specificati', 'ron', 'softul', 'problema', 'android', 'cunm', 'faca', 'problem', 'decat', 'esti', 'batut', 'cap']"
1,"['gunoi', 'vinde', 'firma', 'bani', 'comandato', 'doua', 'pn', 'ajuns', 'cnd', 'preluai', 'surpriz', 'jucrie']"
0,"['lectie', 'istorie', 'determina', 'schimbari', 'mentalitate']"
0,"['bune', 'documentare', 'leam', 'vazut', 'vreodata']"
1,"['puneti', 'mana', 'munca', 'lasati', 'idolul', 'adolescentilor', 'viitor']"
1,"['esti', 'materialist', 'jumatate', 'vazut', 'contentul', 'postezi']"
0,"['tare', 'gasesti', 'mutanti']"
0,"['existam', 'cate', 'aud', 'cuvantul', 'cuvantul', 'cernobl', 'pielea', 'gaina', 'nfricosator', 'vezi', 'imagini', 'orasele', 'contaminate', 'sterse', 'pamantului', 'locui', 'normal', 'poti', 'duci', 'viata', 'normala']"
1,"['total', 'antipatic', 'adrian', 'niculescu', 'consider', 'cultura', 'fortata', 'pompata', 'nenatural', 'langa', 'scursuri', 'mediatice', 'pare', 'geniu', 'astat', 'jos', 'emisiunea']"
0,"['offf', 'dorm', 'noapte', 'bine', 'vedeam', 'clipul']"
1,"['slab', 'detin', 'iphone', 'misca', 'bine', 'decat', 'kktul', 'doriti', 'telefon', 'performata', 'mare', 'pret', 'acceptabil', 'incercati', 'samsung', 'galaxy', 's', 'multumesc', 'mata']"
0,"['trecu', 'senzatia', 'cad', 'bloc', 'inalt', 'ajuns', 'jos', 'trezesc', 'brusc']"
0,"['venit', 'mineri', 'bucuresti', 'oameni', 'rand', 'stiut', 'iliescu', 'adus', 'lucruri', 'istoria', 'noastra', 'oameni', 'rand', 'adevarul', 'l', 'stiam', 'manipulati', 'crezut', 'cauza', 'santem', 'santem']"
1,"['cred', 'cumparat', 'permiti', 'mananci', 'bullshit', 'materie', 'handsfree', 'stiu', 'cumpara', 'bun', 'decat', 'pretul', 'reflecta', 'calitatea']"
0,"['patit', 'vazut', 'simteam', 'intampla', 'puteam', 'fac']"
0,"['morrrrrrr', 'poooooftaaa']"
1,"['nc', 'livrare', 'cnd', 'vzut', 'ambalaj', 'scris', 'fragil', 'miam', 'seama', 'luat', 'teapa', 'produsul', 'bine', 'finisat', 'pcate', 'firav', 'cteva', 'stinghiute', 'produsul', 'estetic', 'dac', 'costa', 'lei', 'ok']"
0,"['zici', 'gogosile', 'lidl']"
1,"['mama', 'dracu', 'ziceti', 'aveti', 'stoc', 'produse', 'aveti', 'puteti', 'explica']"
0,"['cauza', 'voastra', 'oamenilor', 'mancat', 'salam', 'soia', 'ajuns', 'aicisi', 'decis', 'pana', 'acum', 'ntampla', 'tara', 'acum', 'faceti', 'iesi', 'vot']"
1,"['trebuii', 'lasat', 'faca', 'comentarii']"
0,['prost']
0,"['exact', 'beirut', 'oamenii', 'distrus', 'ntre', 'dumnezeu', 'creeat', 'pamantul', 'nzestrat', 'resursele', 'bunatatile', 'omul', 'lacom', 'nesatul', 'putere', 'stiut', 'niciodata', 'aprecieze', 'crearea', 'dumnezeu', 'traiasca', 'linistit', 'distrus', 'stat', 'cale', 'vine', 'pedeapsa']"
1,"['cumparat', 'dracu', 'mincinos', 'sarac']"
0,"['ok', 'trebui', 'opresc', 'uit', 'videouri', 'noaptea']"
0,"['super', 'bunaam', 'incercato', 'multumesc', 'reteta']"
1,"['sunteti', 'sanatosi', 'cap', 'milioane', 'luam', 'caruta', 'lemne', 'tinea', 'verii', 'morti', 'maii', 'milioane', 'dereptunghi', 'picioare', 'nebun', 'coaieee', 'alocatia', 'lei', 'luna', 'mortii', 'matii', 'fac', 'rost', 'milioane', 'pula', 'ianis', 'hagi', 'primeste', 'bwm', 'link', 'vezi', 'www']"
0,"['doamna', 'esca', 'acum', 'mare', 'mincinoasa', 'manipulatoare']"
1,"['cred', 'titlul', 'reviewului', 'tau', 'trebui', 'bun', 'uz', 'casnic', 'small', 'business', 'videochat', 'pretentii', 'mari', 'router', 'functioneaza', 'excelent', 'proiectat', 'home', 'use', 'cer', 'dublu', 'ofera', 'router', 'plimbare', 'bmwul', 'tau', 'mergi', 'turat', 'maxim', 'data', 'vezi', 'rezista', 'motorul', 'spune', 'fabricantul', 'routerul', 'cred', 'routere', 'fime', 'titrate', 'vrei', 'tii', 'turat', 'maxim', 'fiabilitate', 'inteligent', 'poti']"
1,"['atentie', 'produsele', 'incluse', 'ambalajul', 'original', 'trepiedul', 'vanzatorii', 'smecheri', 'scot', 'trepiedul', 'ambalajul', 'original', 'resigileaza', 'banda', 'adeziva', 'pasa', 'produsul', 'zgariat', 'produsul', 'pare', 'ok', 'vedem', 'comporta', 'bluetoothul', 'chinezesc']"
1,"['trimis', 'produs', 'total', 'diferit', 'descriere', 'fotografie', 'dispozitivul', 'fixare', 'lipseste', 'cauciucul', 'partea', 'central', 'lipseste', 'sunat', 'vanzator', 'zis', 'lot', 'fotografie', 'concluzie', 'teapa']"
0,"['chinuiti', 'santeti', 'dragi', 'romanii']"
1,"['cumparat', 'casti', 'garantia', 'bine', 'schimb', 'primit', 'casti', 'stricate', 'sunat', 'emag', 'miau', 'zis', 'sun', 'flanco', 'sunat', 'flanci', 'zis', 'sune', 'zile', 'trecut', 'saptamana', 'su', 'degeaba', 'zis', 'sami', 'returneze', 'bani', 'vrut', 'zic', 'casti', 'leam', 'luat', 'stricat', 'decii', 'concluzie', 'emag', 'flanco', 'sun', 'firme', 'ct']"
0,"['dorian', 'popa', 'vs', 'adrian', 'niculescu']"
1,"['miam', 'achiziionat', 'nokia', 'plus', 'cutat', 's', 'pun', 'folie', 'sticla', 'l', 'proteja', 'cutat', 'diverse', 'magazine', 'folii', 'gsit', 'aa', 'zisa', 'firma', 'catmobil', 'r', 'companie', 'afaceri', 'vreodat', 'folia', 'mam', 'costat', 'lei', 'transportul', 'curier', 'lei', 'dei', 'sediul', 'decembrie', 'n', 'bucuresti', 'indiferent', 'comanda', 'primit', 'pung', 'ordinar', 'cargus', 'bgat', 'folie', 'protecie', 'balonase', 'n', 'cutie', 'carton', 'pliat', 'poza', 'folie', 'rahat', 'plastic', 'zgriat', 'ultimul', 'ras', 'crpit', 'foaie', 'sticare', 'pt', 'curare', 'scame', 'ecran', 'folia', 'dei', 'zic', 'c', 'pt', 'nokia', 'lung', 'decat', 'telefonul', 'subire', 'langa', 'iau', 'pus', 'folii', 'tiu', 'c', 'lipite', 'folii', 'subiri', 'protecie', 'dezlipeti', 'cnd', 'aplici', 'folia', 'lipit', 'partea', 'aplica', 'telefon', 'cealalt', 'parte', 'lipit', 'sticar', 'zicea', 'nr', 'dezlipit', 'dup', 'aplicare', 'rahat', 'prost', 'lei', 'cheltuii', 'n', 'viaa', 'cumparati', 'catmobil', 'mare', 'teapa']"
1,"['doamna', 'varsta', 'vorbete', 'adoarma']"
0,"['bun', 'nceput', 'capitol', 'presedinte', 'vorbea', 'engleza', 'accent', 'rusesc']"
1,"['buna', 'scrie', 'ddr', 'mhz', 'ddr', 'mhz', 'memoria', 'clientii', 'fut', 'zilele', 'cauza']"
1,"['luat', 'baza', 'comentariile', 'dvs', 'azi', 'facut', 'comanda', 'ptr', 'asemenea', 'hota', 'cazul', 'buna', 'asteptati', 'cuvinte', 'frumoase', 'partea', 'cazul', 'f', 'buna', 'multumesc', 'anticipat']"
1,"['produs', 'cacat', 'doua', 'oara', 'stricat', 'ochiul', 'mare', 'recomand']"
1,"['telefon', 'ccat', 'cumprai']"
1,"['recomand', 'sens', 'oglinda', 'camera', 'destul', 'reusita', 'contra', 'numarul', 'metrii', 'ramasi', 'afisat', 'alb', 'soare', 'vezi', 'pana', 'obstacol', 'schimb', 'senzorii', 'parcare', 'rahatu', 'hyundai', 'boul', 'model', 'ploaie', 'vrei', 'dai', 'spatele', 'piune', 'incontinuu', 'pana', 'cureti', 'senzorii', 'scapi', 'difuzorul', 'exagerat', 'strident', 'banda', 'izoliera', 'dispera', 'piunitu', 'mare', 'dezavantaj', 'acestor', 'senzori', 'grade', 'poti', 'folosi', 'piune', 'intruna', 'pus', 'senzori', 'astia', 'prosti', 'cumpara', 'inlocuiesc', 'puteti', 'cumparati', 'camera', 'oglinda']"
0,"['diferenta', 'versiune', 'piratata', 'versiunea', 'pro', 'afara', 'updateuri']"
1,"['baga', 'pula', 'sunat', 'curierul', 'venit', 'niciun', 'joc', 'lua', 'coaiele', 'tranta']"
1,"['ult', 'mul']"
1,"['danseaza', 'interlopii', 'vrea', 'reforma', 'educatie']"
1,"['bun', 'dracu', 'culori', 'sunet', 'bun', 'scurt', 'bun', 'bani', 'tia']"
1,"['arfe', 'cumperi', 'ieftin', 'zici', 'bun', 'bun', 'cumpara', 'fratele', 'pare', 'rahat', 'orienteazate', 'lei', 'cumpara', 'chestii', 'zici', 'cacat', 'util']"
1,"['bun', 'jucrie', 'cmnd', 'lam', 'luat', 'unchiul', 'fute', 'n', 'cur', 'prefer', 's', 'joace', 'aceast', 'jucrie', 'l', 'des', 'treseaz']"
1,['idioti']
0,"['buna', 'glazura', 'incercat', 'rabdare', 'fac', 'glazura', 'buna']"
1,"['iau', 'cortun', 'pula', 'merita', 'plm', 'mil', 'cacatu', 'cort', 'daci', 'plm', 'mancare', 'futuvan', 'gura', 'marlani', 'nam', 'bani', 'di', 'tigari', 'vindeti', 'corturi', 'mil', 'pt', 'persoane', 'plm']"
1,"['tampit', 'post', 'televiziune', 'lume']"
1,"['idiot', 'scrie', 'review', 'stupid', 'destepti', 'comenteaza', 'review', 'filmele', 'prosti']"
1,"['dracu', 'tampenia', 'credite', 'platesc', 'gramada', 'bani', 'luati', 'credite', 'rahaturi', 'trebiue', 'sal', 'conectezi', 'faci', 'diagnoza', 'bani', 'rahatul', 'obtin', 'credite', 'duc', 'banca', 'nevoie', 'credite', 'mare', 'rahat', 'vcdsul', 'baza']"
1,"['ventilatoru', 'bun', 'silentios', 'fine', 'comdandat', 'arctic', 'cooling', 'f', 'superpower', 'primit', 'sunon', 'made', 'china', 'trag', 'botu', 'falus', 'faceti', 'poze', 'produsu', 'livrat', 'postati', 'poze', 'ventilatoare', 'bune', 'multumesc', 'mancamiati', 'varfu', 'omu']"
1,"['comanzi', 'primesti', 'total', 'inseamna', 'comanzi', 'emag', 'rahat']"
1,"['bun', 'limitare', 'volum', 'lam', 'trimis', 'emag', 'magazin', 'cacat', 'trecut', 'aproape', 'luni', 'miau', 'trimis', 'bani', 'suni', 'spun', 'rezolva', 'pula']"
1,"['merita', 'kkt']"
0,"['visat', 'odata', 'lupt', 'zombi', 'vis', 'puteam', 'misca', 'greu']"
1,"['citit', 'descrierea', 'gunoi', 'puteti', 'pune', 'tablete', 'grafice', 'hartie', 'electronica', 'numesc', 'aproape', 'lei', 'bucata', 'hartie', 'refolosibila', 'cer', 'retur', 'asteptam', 'frumoasa']"
1,"['lume', 'cumpara', 'produs', 'monta', 'intrun', 'laptop', 'vine', 'surub', 'fixare', 'degraba', 'idioti', 'fac', 'reviewuri', 'cunoasca', 'aspectele', 'decat', 'pierd', 'suruburi', 'emag', 'revizuiesc', 'comentariul', 'aprobare', 'cred', 'trebui', 'uitati', 'reviewul', 'respinge', 'persoana', 'respectiva', 'jigneste', 'cumparatori', 'idioti', 'pierdut', 'surubul', 'placa', 'baza']"
